ms,d0,d1,d2,d3,minD,gsr_raw,gsr_filt,gsr_minDyn,gsr_maxDyn,gps_fix,lat,lng,speed_kmph,date,time,sats,x_3857,y_3857,x_3857_generated,y_3857_generated,dist_along_m_generated
281734,2500,2500,2500,89,89,323,321.48,302.76,382.76,0,0,0,0,0,0,0,0,0,1375759.0502530185,5690082.413568745,343.0292128024552
282919,2500,2500,2500,97,97,322,321.58,302.55,382.55,0,0,0,0,0,0,0,0,0,1375760.811761137,5690083.083993477,344.91398869697423
284126,2500,2500,2500,95,95,319,321.4,302.42,382.42,0,0,0,0,0,0,0,0,0,1375762.5732692557,5690083.754418208,346.7987645914932
285149,2500,2500,46,91,46,320,321.49,302.34,382.34,0,0,0,0,0,0,0,0,0,1375764.3134078127,5690084.4762543235,348.6835404860122
286659,2500,2500,114,95,95,317,321.06,302.17,382.17,0,0,0,0,0,0,0,0,0,1375766.0311371498,5690085.252003057,350.56831638053114
288186,2500,2500,61,94,61,316,320.89,302,382,0,0,0,0,0,0,0,0,0,1375767.7488664868,5690086.027751789,352.45309227505015
289654,2500,2500,361,92,92,321,320.92,301.83,381.83,0,0,0,0,0,0,0,0,0,1375769.4665958239,5690086.803500523,354.3378681695691
291141,2500,2500,46,84,46,318,320.33,301.67,381.67,0,0,0,0,0,0,0,0,0,1375771.184325161,5690087.579249256,356.2226440640881
292608,2500,2500,50,83,50,321,320.66,301.5,381.5,0,0,0,0,0,0,0,0,0,1375772.9020544982,5690088.35499799,358.1074199586071
294087,2500,2500,52,84,52,322,320.82,301.33,381.33,0,0,0,0,0,0,0,0,0,1375774.6197838353,5690089.130746723,359.9921958531261
295112,2500,2500,55,89,55,325,321.44,301.25,381.25,0,0,0,0,0,0,0,0,0,1375776.3044927504,5690089.973014391,361.8769717476451
296527,2500,2500,69,92,69,320,321.95,301.1,381.1,0,0,0,0,0,0,0,0,0,1375777.9609345132,5690090.872225634,363.76174764216404
298031,2500,2500,2500,82,82,318,321.14,300.94,380.94,0,0,0,0,0,0,0,0,0,1375779.617376276,5690091.771436876,365.64652353668305
299782,2500,2500,53,91,53,319,321.2,300.74,380.74,0,0,0,0,0,0,0,0,0,1375781.2738180389,5690092.6706481185,367.531299431202
301246,2500,2500,2500,96,96,323,320.91,300.59,380.59,0,0,0,0,0,0,0,0,0,1375782.9302598017,5690093.569859361,369.416075325721
302711,2500,2500,74,92,74,317,320.47,300.43,380.43,0,0,0,0,0,0,0,0,0,1375784.5082407696,5690094.599173239,371.30085122024
304214,2500,2500,64,104,64,318,319.95,300.27,380.27,0,0,0,0,0,0,0,0,0,1375786.0764691073,5690095.644658798,373.185627114759
305728,2500,2500,54,39,39,314,318.46,300.1,380.1,0,0,0,0,0,0,0,0,0,1375787.5703708464,5690096.78891096,375.070403009278
307225,2500,2500,67,82,67,312,316.5,299.91,379.91,0,0,0,0,0,0,0,0,0,1375789.0091829153,5690098.006367325,376.95517890379693
308710,2500,2500,2500,37,37,307,314.39,299.72,379.72,0,0,0,0,0,0,0,0,0,1375790.4479949842,5690099.223823691,378.83995479831594
310211,2500,2500,43,82,43,308,311.94,299.5,379.5,0,0,0,0,0,0,0,0,0,1375791.89220344,5690100.43485367,380.7247306928349
311675,2500,2500,2500,82,82,304,309.95,299.27,379.27,0,0,0,0,0,0,0,0,0,1375793.3401283894,5690101.641457795,382.6095065873539
313143,2500,2500,2500,87,87,311,309.36,299.04,379.04,0,0,0,0,0,0,0,0,0,1375794.7880533389,5690102.84806192,384.4942824818729
314635,2500,2500,458,82,82,306,308.33,298.79,378.79,0,0,0,0,0,0,0,0,0,1375796.0836019623,5690104.193568285,386.37905837639187
316099,2500,2500,297,81,81,306,307.27,298.54,378.54,0,0,0,0,0,0,0,0,0,1375797.1513818312,5690105.746702639,388.2638342709109
317556,2500,2500,2500,69,69,303,306.57,298.29,378.29,0,0,0,0,0,0,0,0,0,1375798.1961664828,5690107.313901319,390.14861016542983
318986,2500,2500,2500,72,72,306,306.09,298.04,378.04,0,0,0,0,0,0,0,0,0,1375799.0924095265,5690108.97195095,392.03338605994884
320458,2500,2500,2500,76,76,304,306.27,297.78,377.78,0,0,0,0,0,0,0,0,0,1375799.9886525704,5690110.630000581,393.9181619544678
321910,2500,2500,2500,74,74,301,305.33,297.53,377.53,0,0,0,0,0,0,0,0,0,1375800.9148997013,5690112.271307417,395.8029378489868
323368,2500,2500,57,64,57,301,304.13,297.27,377.27,0,0,0,0,0,0,0,0,0,1375801.855335859,5690113.904696533,397.6877137435058
324857,2500,2500,48,81,48,294,301.68,296.99,376.99,0,0,0,0,0,0,0,0,0,1375802.6559487325,5690115.602671366,399.57248963802476
326368,273,2500,51,73,51,295,299.67,296.7,376.7,0,0,0,0,0,0,0,0,0,1375803.289867466,5690117.37764382,401.4572655325438
327851,2500,2500,47,74,47,296,298.06,296.39,376.39,0,0,0,0,0,0,0,0,0,1375804.1328492577,5690119.057315239,403.3420414270627
329343,2500,2500,2500,79,79,293,296.61,296.08,376.08,0,0,0,0,0,0,0,0,0,1375804.9633500478,5690120.747492933,405.22681732158173
330832,2500,2500,2500,72,72,294,294.98,294.98,375.52,0,0,0,0,0,0,0,0,0,1375803.4588071192,5690121.710519566,407.1115932161007
332284,2500,2500,52,70,52,288,293.25,293.25,374.87,0,0,0,0,0,0,0,0,0,1375801.7596381921,5690122.5261206515,408.9963691106197
333813,237,2500,54,68,54,289,291.82,291.82,374.21,0,0,0,0,0,0,0,0,0,1375799.9713068425,5690123.1160387,410.88114500513865
335321,2500,2500,65,75,65,291,291.46,291.46,373.55,0,0,0,0,0,0,0,0,0,1375798.1735147678,5690123.682010278,412.76592089965766
336793,2500,2500,54,64,54,289,290.47,290.47,372.89,0,0,0,0,0,0,0,0,0,1375796.3757226928,5690124.247981857,414.65069679417667
338307,350,2500,47,85,47,286,289.35,289.35,372.23,0,0,0,0,0,0,0,0,0,1375794.618935402,5690124.923907997,416.5354726886956
339772,2500,2500,58,83,58,285,288.76,288.76,371.56,0,0,0,0,0,0,0,0,0,1375792.8895486777,5690125.673308911,418.42024858321463
341240,2500,2500,73,84,73,291,289.35,288.77,370.91,0,0,0,0,0,0,0,0,0,1375791.3572703933,5690126.741758559,420.3050244777336
342690,2500,2500,83,76,76,292,289.95,288.77,370.26,0,0,0,0,0,0,0,0,0,1375789.9131710422,5690127.952938659,422.1898003722526
344199,2500,2500,47,80,47,289,289.94,288.78,369.62,0,0,0,0,0,0,0,0,0,1375788.4467114622,5690129.13582763,424.07457626677154
345647,2500,2500,2500,79,79,293,290.59,288.79,368.99,0,0,0,0,0,0,0,0,0,1375786.9346816249,5690130.261059137,425.95935216129055
347121,2500,2500,2500,79,79,291,290.83,288.59,368.59,0,0,0,0,0,0,0,0,0,1375785.4226517878,5690131.386290643,427.84412805580956
348611,2500,2500,41,80,41,294,291.68,288.29,368.29,0,0,0,0,0,0,0,0,0,1375783.9919168728,5690132.591810268,429.7289039503285
350126,2500,2500,56,75,56,293,291.97,288,368,0,0,0,0,0,0,0,0,0,1375782.8856145432,5690134.117744517,431.6136798448475
351557,2500,2500,46,74,46,290,291.82,287.71,367.71,0,0,0,0,0,0,0,0,0,1375781.7793122139,5690135.643678764,433.4984557393665
353042,236,2500,46,76,46,291,291.39,287.42,367.42,0,0,0,0,0,0,0,0,0,1375780.669025719,5690137.16669926,435.3832316338855
354534,2500,2500,53,2500,53,293,291.05,287.13,367.13,0,0,0,0,0,0,0,0,0,1375779.550130491,5690138.683423902,437.26800752840444
356040,2500,2500,20,74,20,284,289.58,286.84,366.84,0,0,0,0,0,0,0,0,0,1375778.431235263,5690140.200148544,439.15278342292345
357437,258,2500,2500,71,71,287,288.68,286.54,366.54,0,0,0,0,0,0,0,0,0,1375777.3123400349,5690141.716873187,441.03755931744246
358865,452,2500,51,82,51,290,287.99,286.23,366.23,0,0,0,0,0,0,0,0,0,1375776.1934448068,5690143.23359783,442.9223352119614
360332,2500,2500,60,84,60,282,287.43,285.92,365.92,0,0,0,0,0,0,0,0,0,1375775.1296700628,5690144.789300035,444.8071111064804
361823,2500,2500,50,71,50,285,286.69,285.61,365.61,0,0,0,0,0,0,0,0,0,1375774.0725969984,5690146.349741226,446.6918870009994
363331,2500,2500,50,77,50,285,285.93,285.3,365.3,0,0,0,0,0,0,0,0,0,1375772.7809440228,5690147.707684087,448.5766628955184
364844,2500,2500,68,30,30,284,285.14,284.96,364.96,0,0,0,0,0,0,0,0,0,1375771.3915736687,5690148.981273578,450.46143879003733
366337,113,2500,58,2500,58,283,284.41,284.4,364.4,0,0,0,0,0,0,0,0,0,1375770.1616463521,5690150.405368969,452.34621468455634
367820,2500,2500,56,2500,56,281,283.39,283.39,363.77,0,0,0,0,0,0,0,0,0,1375768.970229134,5690151.865815881,454.23099057907535
369284,2500,2500,48,2500,48,284,283.08,282.97,363.13,0,0,0,0,0,0,0,0,0,1375767.7788119158,5690153.3262627935,456.1157664735943
370785,2500,2500,384,65,65,284,282.91,282.65,362.65,0,0,0,0,0,0,0,0,0,1375766.481168052,5690154.692747597,458.0005423681133
372240,2500,2500,2500,2500,2500,282,282.6,282.33,362.33,0,0,0,0,0,0,0,0,0,1375765.1773613205,5690156.05378058,459.88531826263227
373689,2500,2500,2500,2500,2500,283,282.72,282.02,362.02,0,0,0,0,0,0,0,0,0,1375763.9888355415,5690157.516581539,461.7700941571513
375175,65,2500,2500,2500,65,282,282.94,281.71,361.71,0,0,0,0,0,0,0,0,0,1375762.8003097626,5690158.979382498,463.65487005167023
376629,114,2500,2500,24,24,283,282.97,281.4,361.4,0,0,0,0,0,0,0,0,0,1375761.8551689752,5690160.592905751,465.53964594618924
378105,2500,2500,2500,2500,2500,283,283.36,281.09,361.09,0,0,0,0,0,0,0,0,0,1375761.0752431606,5690162.308742543,467.4244218407082
379525,2500,2500,2500,2500,2500,284,283.56,280.79,360.79,0,0,0,0,0,0,0,0,0,1375760.3237530729,5690164.036920942,469.3091977352272
381018,2500,2500,2500,2500,2500,287,284.57,280.5,360.5,0,0,0,0,0,0,0,0,0,1375759.6031056307,5690165.778485594,471.1939736297462
382423,2500,2500,2500,2500,2500,286,285.66,280.22,360.22,0,0,0,0,0,0,0,0,0,1375758.7806541529,5690167.472320604,473.07874952426516
383794,395,2500,2500,2500,395,285,285.94,279.95,359.95,0,0,0,0,0,0,0,0,0,1375757.9028265032,5690169.140193138,474.9635254187842
385283,2500,2500,48,2500,48,290,286.61,279.68,359.68,0,0,0,0,0,0,0,0,0,1375757.1026229553,5690170.8346170075,476.8483013133031
386733,2500,2500,2500,2500,2500,286,286.76,279.41,359.41,0,0,0,0,0,0,0,0,0,1375756.6095762092,5690172.5825821785,478.73307720782213
388163,2500,2500,53,13,13,291,287.34,279.16,359.16,0,0,0,0,0,0,0,0,0,1375754.8989328435,5690173.279118137,480.6178531023411
389663,2500,2500,148,2500,148,289,288.29,278.91,358.91,0,0,0,0,0,0,0,0,0,1375753.0470081295,5690173.629482272,482.5026289968601
391123,2500,2500,119,2500,119,290,288.56,278.66,358.66,0,0,0,0,0,0,0,0,0,1375751.2207562623,5690174.072306081,484.3874048913791
392633,2500,2500,1202,426,426,291,289.16,278.43,358.43,0,0,0,0,0,0,0,0,0,1375749.453310003,5690174.7269158065,486.27218078589806
394051,2500,2500,50,2500,50,289,289.39,278.19,358.19,0,0,0,0,0,0,0,0,0,1375747.6535881213,5690175.280627394,488.15695668041707
395521,2500,2500,2500,2500,2500,293,290.1,277.97,357.97,0,0,0,0,0,0,0,0,0,1375745.8343527229,5690175.773336981,490.041732574936
396985,2500,2500,2500,64,64,292,290.58,277.75,357.75,0,0,0,0,0,0,0,0,0,1375744.0151173242,5690176.266046568,491.92650846945503
398447,2500,2500,52,337,52,289,290.54,277.53,357.53,0,0,0,0,0,0,0,0,0,1375742.1958819258,5690176.758756155,493.811284363974
399874,2500,2500,52,14,14,291,290.38,277.31,357.31,0,0,0,0,0,0,0,0,0,1375740.376646527,5690177.2514657425,495.696060258493
401308,2500,2500,40,2500,40,294,290.72,277.1,357.1,0,0,0,0,0,0,0,0,0,1375738.5574111287,5690177.744175329,497.580836153012
402797,2500,2500,59,378,59,291,290.27,276.89,356.89,0,0,0,0,0,0,0,0,0,1375736.7388884784,5690178.239507435,499.46561204753095
404250,2500,2500,73,227,73,289,290.42,276.67,356.67,0,0,0,0,0,0,0,0,0,1375734.9205248842,5690178.735424779,501.35038794204996
405724,2500,2500,2500,37,37,294,291.06,276.47,356.47,0,0,0,0,0,0,0,0,0,1375733.1021612901,5690179.231342123,503.2351638365689
407183,2500,2500,35,43,35,289,291.28,276.27,356.27,0,0,0,0,0,0,0,0,0,1375731.2837976958,5690179.727259467,505.1199397310879
408635,2500,2500,2500,2500,2500,292,291.38,276.07,356.07,0,0,0,0,0,0,0,0,0,1375729.4654341016,5690180.223176811,507.0047156256069
410094,2500,2500,2500,57,57,292,292.04,275.88,355.88,0,0,0,0,0,0,0,0,0,1375727.6470705075,5690180.719094154,508.8894915201259
411565,2500,2500,40,24,24,292,292.25,275.69,355.69,0,0,0,0,0,0,0,0,0,1375725.8287069134,5690181.215011499,510.77426741464484
413023,2500,2500,2500,2500,2500,290,292.02,275.5,355.5,0,0,0,0,0,0,0,0,0,1375724.0044936312,5690181.688377798,512.6590433091638
414447,2500,2500,2500,40,40,293,292.43,275.32,355.32,0,0,0,0,0,0,0,0,0,1375722.174348194,5690182.138875136,514.5438192036828
415870,2500,2500,2500,13,13,300,293.06,275.13,355.13,0,0,0,0,0,0,0,0,0,1375720.3442027569,5690182.589372474,516.4285950982019
417358,2500,2500,142,33,33,290,292.78,274.96,354.96,0,0,0,0,0,0,0,0,0,1375718.5140573198,5690183.039869812,518.3133709927208
418849,2500,2500,1255,39,39,293,292.86,274.78,354.78,0,0,0,0,0,0,0,0,0,1375716.6988127586,5690183.544883424,520.1981468872398
420314,2500,2500,1196,4,4,297,293.46,274.61,354.61,0,0,0,0,0,0,0,0,0,1375714.893965059,5690184.087934945,522.0829227817587
421778,2500,2500,2500,21,21,293,292.96,274.44,354.44,0,0,0,0,0,0,0,0,0,1375713.0891173594,5690184.630986464,523.9676986762778
423249,2500,654,1273,2500,654,296,293.27,274.27,354.27,0,0,0,0,0,0,0,0,0,1375711.2842696598,5690185.174037985,525.8524745707967
424707,2500,2500,2500,124,124,294,293.53,274.1,354.1,0,0,0,0,0,0,0,0,0,1375709.4794219602,5690185.717089505,527.7372504653157
426203,2500,2500,2500,2500,2500,293,293.43,273.94,353.94,0,0,0,0,0,0,0,0,0,1375707.6745742604,5690186.260141025,529.6220263598348
427625,2500,2500,2500,2500,2500,292,293.31,273.77,353.77,0,0,0,0,0,0,0,0,0,1375705.8697265608,5690186.803192546,531.5068022543537
429076,2500,2500,2500,95,95,294,293.16,273.61,353.61,0,0,0,0,0,0,0,0,0,1375704.051285992,5690187.297733215,533.3915781488727
430510,2500,2500,48,16,16,297,293.63,273.45,353.45,0,0,0,0,0,0,0,0,0,1375702.22704212,5690187.771562792,535.2763540433916
431998,2500,2500,2500,52,52,293,292.99,273.29,353.29,0,0,0,0,0,0,0,0,0,1375700.402798248,5690188.245392369,537.1611299379107
433432,2500,2500,2500,78,78,295,293.63,273.13,353.13,0,0,0,0,0,0,0,0,0,1375698.578554376,5690188.719221946,539.0459058324296
434896,312,273,47,2500,47,298,293.9,272.97,352.97,0,0,0,0,0,0,0,0,0,1375696.7548387195,5690189.195009005,540.9306817269486
436383,2500,2500,2500,100,100,293,293.84,272.82,352.82,0,0,0,0,0,0,0,0,0,1375694.939867348,5690189.703200989,542.8154576214677
437818,2500,2500,2500,309,309,293,293.84,272.67,352.67,0,0,0,0,0,0,0,0,0,1375693.1248959762,5690190.2113929745,544.7002335159866
439330,2500,2500,53,2500,53,298,293.96,272.52,352.52,0,0,0,0,0,0,0,0,0,1375691.3099246046,5690190.719584959,546.5850094105056
440803,2500,2500,2500,2500,2500,289,292.86,272.36,352.36,0,0,0,0,0,0,0,0,0,1375689.494953233,5690191.227776943,548.4697853050245
442314,2500,2500,2500,2500,2500,293,292.65,272.2,352.2,0,0,0,0,0,0,0,0,0,1375687.6719146708,5690191.705209105,550.3545611995436
443779,2500,2500,44,2500,44,295,292.39,272.05,352.05,0,0,0,0,0,0,0,0,0,1375685.8411451166,5690192.153163358,552.2393370940625
445244,2500,2500,2500,2500,2500,286,291.76,271.89,351.89,0,0,0,0,0,0,0,0,0,1375684.0103755626,5690192.601117611,554.1241129885815
446735,2500,513,51,135,51,293,291.37,271.72,351.72,0,0,0,0,0,0,0,0,0,1375682.1796060086,5690193.049071863,556.0088888831006
448220,2500,2500,58,4,4,292,291.44,271.56,351.56,0,0,0,0,0,0,0,0,0,1375680.3488364546,5690193.497026116,557.8936647776195
449686,2500,2500,34,2500,34,292,291.23,271.4,351.4,0,0,0,0,0,0,0,0,0,1375678.5180669003,5690193.944980369,559.7784406721385
451153,2500,2500,2500,34,34,292,291.33,271.24,351.24,0,0,0,0,0,0,0,0,0,1375676.7333527687,5690194.547478235,561.6632165666574
452561,2500,2500,2500,2500,2500,293,291.63,271.08,351.08,0,0,0,0,0,0,0,0,0,1375674.9560273192,5690195.174769571,563.5479924611765
454043,2500,2500,2500,19,19,290,290.92,270.92,350.92,0,0,0,0,0,0,0,0,0,1375673.1608175107,5690195.747971657,565.4327683556954
455529,2500,2500,2500,95,95,291,290.84,270.76,350.76,0,0,0,0,0,0,0,0,0,1375671.3598696857,5690196.30381975,567.3175442502144
457029,2500,2500,2500,351,351,291,290.82,270.6,350.6,0,0,0,0,0,0,0,0,0,1375669.5589218605,5690196.859667845,569.2023201447334
458539,2500,2500,2500,172,172,286,290.09,270.44,350.44,0,0,0,0,0,0,0,0,0,1375667.7579740353,5690197.415515939,571.0870960392524
459998,2500,2500,2500,46,46,288,290.29,270.28,350.28,0,0,0,0,0,0,0,0,0,1375665.9570262104,5690197.971364033,572.9718719337714
461454,2500,2500,2500,2500,2500,293,290.86,270.13,350.13,0,0,0,0,0,0,0,0,0,1375664.1297316754,5690198.4307225775,574.8566478282903
462846,2500,2500,2500,143,143,291,290.64,269.97,349.97,0,0,0,0,0,0,0,0,0,1375662.2962099721,5690198.867275365,576.7414237228094
464288,2500,2500,2500,2500,2500,289,290.19,269.81,349.81,0,0,0,0,0,0,0,0,0,1375660.478436821,5690199.357540344,578.6261996173283
465750,2500,2500,2500,7,7,292,290.89,269.66,349.66,0,0,0,0,0,0,0,0,0,1375658.6994753429,5690199.980176861,580.5109755118473
467222,2500,2500,2500,15,15,291,290.54,269.51,349.51,0,0,0,0,0,0,0,0,0,1375656.920513865,5690200.602813379,582.3957514063663
468685,2500,2500,2500,2500,2500,290,290.18,269.36,349.36,0,0,0,0,0,0,0,0,0,1375655.1255031202,5690201.177030585,584.2805273008853
470224,2500,2500,2500,29,29,293,291.2,269.21,349.21,0,0,0,0,0,0,0,0,0,1375653.3268458417,5690201.7402465,586.1653031954042
471683,2500,2500,2500,35,35,291,290.9,269.06,349.06,0,0,0,0,0,0,0,0,0,1375651.5281885634,5690202.303462415,588.0500790899232
473194,2500,2500,2500,21,21,288,290.54,268.92,348.92,0,0,0,0,0,0,0,0,0,1375649.729531285,5690202.866678331,589.9348549844423
474667,2500,2500,2500,118,118,293,291.13,268.77,348.77,0,0,0,0,0,0,0,0,0,1375647.9308740066,5690203.429894246,591.8196308789612
476120,2500,2500,2500,2500,2500,285,290.25,268.63,348.63,0,0,0,0,0,0,0,0,0,1375646.132216728,5690203.993110161,593.7044067734802
477575,2500,2500,2500,84,84,287,289.89,268.48,348.48,0,0,0,0,0,0,0,0,0,1375644.3686229803,5690204.655391107,595.5891826679991
479040,2500,2500,65,2500,65,287,289.31,268.33,348.33,0,0,0,0,0,0,0,0,0,1375642.6161458895,5690205.349079956,597.4739585625182
480524,2500,2500,199,2500,199,288,288.43,268.18,348.18,0,0,0,0,0,0,0,0,0,1375640.8636687987,5690206.042768804,599.3587344570371
482013,2500,2500,416,2500,416,283,286.08,268,348,0,0,0,0,0,0,0,0,0,1375639.054487711,5690206.560012324,601.2435103515561
483463,2500,2500,2500,7,7,279,283.75,267.82,347.82,0,0,0,0,0,0,0,0,0,1375637.2259865126,5690207.017137623,603.1282862460752
484929,2500,2500,59,2500,59,277,281.97,267.62,347.62,0,0,0,0,0,0,0,0,0,1375635.397485314,5690207.474262923,605.0130621405941
486408,2500,2500,2500,53,53,277,280.88,267.41,347.41,0,0,0,0,0,0,0,0,0,1375633.5689841155,5690207.931388223,606.8978380351131
487855,2500,2500,2500,2500,2500,277,279.43,267.19,347.19,0,0,0,0,0,0,0,0,0,1375631.7404829168,5690208.388513522,608.782613929632
489383,2500,2500,389,2500,389,280,279.2,266.97,346.97,0,0,0,0,0,0,0,0,0,1375629.8912468392,5690208.751882435,610.6673898241511
490800,2500,2500,123,2500,123,277,278.59,266.74,346.74,0,0,0,0,0,0,0,0,0,1375628.0405059743,5690209.1084471885,612.55216571867
492238,2500,2500,2500,46,46,276,277.53,266.51,346.51,0,0,0,0,0,0,0,0,0,1375626.1897651094,5690209.465011942,614.436941613189
493765,2500,2500,66,51,51,276,277.16,266.28,346.28,0,0,0,0,0,0,0,0,0,1375624.3390242446,5690209.821576696,616.3217175077081
495216,2500,2500,2500,20,20,280,277.07,266.05,346.05,0,0,0,0,0,0,0,0,0,1375622.4882833797,5690210.17814145,618.206493402227
496695,2500,2500,133,35,35,275,276.51,265.81,345.81,0,0,0,0,0,0,0,0,0,1375620.6375425148,5690210.534706204,620.091269296746
498146,2500,2500,50,42,42,274,276.08,265.58,345.58,0,0,0,0,0,0,0,0,0,1375618.8257213996,5690211.029449663,621.9760451912649
499664,2500,2500,187,16,16,274,275.98,265.34,345.34,0,0,0,0,0,0,0,0,0,1375617.0609507363,5690211.691238661,623.860821085784
501120,2500,2500,147,2500,147,275,276.08,265.11,345.11,0,0,0,0,0,0,0,0,0,1375615.3005685664,5690212.364481981,625.7455969803029
502574,2500,2500,2500,159,159,275,275.54,264.87,344.87,0,0,0,0,0,0,0,0,0,1375613.5437141643,5690213.045235328,627.6303728748219
504111,2500,2500,2500,14,14,275,275.59,264.64,344.64,0,0,0,0,0,0,0,0,0,1375611.6845826742,5690213.355090577,629.515148769341
505597,2500,2500,2500,2500,2500,275,274.96,264.41,344.41,0,0,0,0,0,0,0,0,0,1375609.8415225889,5690213.743823885,631.3999246638599
507057,2500,2500,2500,118,118,274,274.81,264.17,344.17,0,0,0,0,0,0,0,0,0,1375608.0093654748,5690214.186068705,633.2847005583789
508527,2500,2500,43,31,31,271,274.09,263.93,343.93,0,0,0,0,0,0,0,0,0,1375606.1869643354,5690213.948566607,635.1694764528978
509971,2500,2500,51,10,10,273,274.15,263.69,343.69,0,0,0,0,0,0,0,0,0,1375605.0823725215,5690212.539366138,637.0542523474169
511430,2500,2500,68,153,68,271,273.61,263.46,343.46,0,0,0,0,0,0,0,0,0,1375604.5088946838,5690210.751132112,638.9390282419358
512946,2500,2500,2500,52,52,271,272.67,263.22,343.22,0,0,0,0,0,0,0,0,0,1375604.0622853874,5690208.920033997,640.8238041364548
514451,2500,2500,2500,87,87,271,272.37,262.97,342.97,0,0,0,0,0,0,0,0,0,1375603.6207418793,5690207.087759041,642.7085800309738
515916,2500,2500,2500,2500,2500,273,272.44,262.73,342.73,0,0,0,0,0,0,0,0,0,1375603.214407769,5690205.247304542,644.5933559254928
517427,2500,2500,2500,2500,2500,269,272.19,262.48,342.48,0,0,0,0,0,0,0,0,0,1375602.8080736587,5690203.406850043,646.4781318200118
518838,507,2500,918,71,71,272,272.13,262.24,342.24,0,0,0,0,0,0,0,0,0,1375602.4017395484,5690201.5663955435,648.3629077145307
520318,2500,2500,51,21,21,270,272.08,262,342,0,0,0,0,0,0,0,0,0,1375601.9954054381,5690199.725941044,650.2476836090498
521803,2500,2500,2500,2500,2500,274,272.66,261.77,341.77,0,0,0,0,0,0,0,0,0,1375601.5799342413,5690197.887549415,652.1324595035687
523300,2500,2500,104,26,26,270,272.65,261.53,341.53,0,0,0,0,0,0,0,0,0,1375601.1561244633,5690196.0510403775,654.0172353980877
524784,2500,2500,2500,13,13,267,271.5,261.3,341.3,0,0,0,0,0,0,0,0,0,1375600.7323146854,5690194.21453134,655.9020112926067
526281,2500,2500,337,244,244,266,270.49,261.06,341.06,0,0,0,0,0,0,0,0,0,1375600.3085049076,5690192.378022303,657.7867871871257
527754,2500,2500,2500,2500,2500,267,269.91,260.81,340.81,0,0,0,0,0,0,0,0,0,1375599.8780490386,5690190.543067145,659.6715630816446
529264,2500,2500,37,26,26,266,269.41,260.56,340.56,0,0,0,0,0,0,0,0,0,1375599.4436715536,5690188.709028876,661.5563389761636
530755,2500,2500,2500,61,61,264,268.29,260.31,340.31,0,0,0,0,0,0,0,0,0,1375599.1336435147,5690186.857834703,663.4411148706827
532267,211,2500,2500,2500,211,267,267.84,260.05,340.05,0,0,0,0,0,0,0,0,0,1375599.0551792677,5690184.974692771,665.3258907652016
533755,757,1101,66,2500,66,267,267.64,259.79,339.79,0,0,0,0,0,0,0,0,0,1375598.9767150204,5690183.09155084,667.2106666597206
