ms,d0,d1,d2,d3,minD,gsr_raw,gsr_filt,gsr_minDyn,gsr_maxDyn,gps_fix,lat,lng,speed_kmph,date,time,sats,x_3857,y_3857,snapped_x_3857,snapped_y_3857,offset_to_route_m,dist_along_m,route_length_m,route_step_m,route_source_crs_epsg,x_3857_generated,y_3857_generated,dist_along_m_generated
389525,2500,2500,562,2500,562,464,460.37,457.69,537.69,1,45.432559,12.357746,3.32,170126,14463700,7,1375657.9920726132,5689878.055969853,1375657.4578588696,5689876.773261684,1.3895051531432148,10.0,3477.6786293824302,0.5,3857,1375613.2620357324,5689871.704061331,61.22673643278934
390964,2500,2500,2500,2500,2500,459,459.4,457.39,537.39,1,45.43255,12.357698,0.0,170126,14463900,7,1375652.6487370552,5689876.628285162,1375652.7985682224,5689876.96887772,0.3720922855013031,10.0,3477.6786293824302,0.5,3857,1375611.2222405928,5689871.637182802,63.26762764721565
392424,2500,2500,506,2500,506,464,459.46,457.08,537.08,1,45.432547,12.357679,0.0,170126,14464000,7,1375650.5336667302,5689876.152390315,1375650.901376945,5689876.336480628,0.4112177589251803,10.0,3477.6786293824302,0.5,3857,1375609.1832083398,5689871.553030918,65.30851886164196
393929,2500,2500,569,2500,569,463,459.7,456.78,536.78,1,45.432547,12.357671,2.41,170126,14464100,7,1375649.6431108038,5689876.152390315,1375649.9479333574,5689876.036495836,0.3261109008173682,10.0,3477.6786293824302,0.5,3857,1375607.145459377,5689871.439822643,67.34941007606827
395364,2500,2500,600,2500,600,464,459.6,456.49,536.49,1,45.432542,12.357641,1.0,170126,14464300,7,1375646.3035260795,5689875.359232294,1375646.5652804945,5689875.1390573215,0.3420415067506321,10.0,3477.6786293824302,0.5,3857,1375605.107710414,5689871.326614367,69.39030129049458
396800,2500,2500,516,2500,516,462,459.72,456.19,536.19,1,45.432538,12.357631,1.87,170126,14464400,7,1375645.1903311722,5689874.724705928,1375645.1155721245,5689874.754440815,0.0804554458397732,10.0,3477.6786293824302,0.5,3857,1375603.0699614515,5689871.213406092,71.43119250492089
398243,2500,2500,649,2500,649,460,459.98,455.9,535.9,1,45.43253,12.357594,0.72,170126,14464600,7,1375641.0715100127,5689873.45565333,1375640.7507607788,5689873.701665327,0.4042300997777751,10.0,3477.6786293824302,0.5,3857,1375601.0322124886,5689871.100197816,73.4720837193472
399670,2500,2500,723,2500,723,461,459.67,455.61,535.61,1,45.432528,12.357585,0.0,170126,14464700,7,1375640.0696345957,5689873.138390209,1375639.7609027573,5689873.560257038,0.5227685624221229,10.0,3477.6786293824302,0.5,3857,1375598.9944635257,5689870.98698954,75.5129749337735
401086,2500,2500,755,2500,755,460,459.47,455.32,535.32,1,45.432519,12.357543,0.0,170126,14464900,7,1375635.3942159822,5689871.7107063,1375635.2811335032,5689873.534772376,1.8275679726977616,10.0,3477.6786293824302,0.5,3857,1375596.963257777,5689870.800329149,77.55386614819983
402584,2500,2500,934,2500,934,458,458.63,455.03,535.03,1,45.432519,12.357536,5.37,170126,14465000,7,1375634.6149795467,5689871.7107063,1375634.7820424372,5689873.564130674,1.8609384513105909,10.0,3477.6786293824302,0.5,3857,1375594.9375845592,5689870.551562263,79.59475736262614
404004,2500,2500,2500,2500,2500,456,457.59,454.74,534.74,1,45.432518,12.357521,0.0,170126,14465200,7,1375632.9451871847,5689871.552074769,1375633.2847692398,5689873.652205568,2.1274081286888458,10.0,3477.6786293824302,0.5,3857,1375592.9119113414,5689870.302795376,81.63564857705245
405492,2500,2500,2500,2500,2500,458,457.89,454.45,534.45,1,45.432513,12.357515,0.0,170126,14465300,7,1375632.27727024,5689870.758917156,1375632.785678174,5689873.681563865,2.966537108658282,10.0,3477.6786293824302,0.5,3857,1375590.8862381235,5689870.05402849,83.67653979147876
406961,2500,2500,2500,739,739,460,458.46,454.16,534.16,1,45.43251,12.357495,1.78,170126,14465500,7,1375630.0508804242,5689870.283022622,1375629.7947071253,5689873.460818015,3.188104189224278,10.0,3477.6786293824302,0.5,3857,1375588.860564906,5689869.805261604,85.71743100590507
408436,2500,2500,2500,814,814,456,458.12,453.87,533.87,1,45.432508,12.357466,1.83,170126,14465600,7,1375626.822615191,5689869.965759612,1375626.3513135246,5689872.887025262,2.9590400912858867,10.0,3477.6786293824302,0.5,3857,1375586.834891688,5689869.556494717,87.75832222033138
409826,2500,2500,2500,692,692,460,458.15,453.59,533.59,1,45.432505,12.357447,3.96,170126,14465700,7,1375624.7075448665,5689869.48986512,1375624.3852983953,5689872.600071204,3.126855397227452,10.0,3477.6786293824302,0.5,3857,1375584.8190485905,5689869.248421979,89.79921343475769
411288,2500,2500,2500,998,998,455,457.88,453.3,533.3,1,45.432501,12.357408,3.85,170126,14465900,7,1375620.3660847251,5689868.8553391695,1375619.4121449282,5689872.483886741,3.7518473603617024,10.0,3477.6786293824302,0.5,3857,1375582.8214434027,5689868.830318567,91.840104649184
412736,2500,793,2500,349,349,453,457.01,453.02,533.02,1,45.432498,12.357387,4.07,170126,14470000,7,1375618.0283754184,5689868.379444737,1375617.4686243166,5689872.01273023,3.676150808535435,10.0,3477.6786293824302,0.5,3857,1375580.8238382149,5689868.4122151565,93.88099586361031
414169,2500,2500,2500,895,895,458,457.04,452.73,532.73,1,45.432505,12.357355,1.11,170126,14470200,7,1375614.4661517132,5689869.48986512,1375613.9939691236,5689871.728059148,2.287459049797929,10.0,3477.6786293824302,0.5,3857,1375578.826233027,5689867.994111745,95.92188707803662
415612,2500,2500,2500,964,964,461,457.31,452.45,532.45,1,45.432506,12.357347,2.0,170126,14470300,7,1375613.5755957868,5689869.648496614,1375613.4942838275,5689871.711676023,2.064781080151697,10.0,3477.6786293824302,0.5,3857,1375576.8286278392,5689867.576008333,97.96277829246293
417071,2500,2500,2500,393,393,458,457.9,452.17,532.17,1,45.432514,12.357323,0.54,170126,14470500,7,1375610.9039280077,5689870.917548672,1375610.4961720528,5689871.613377277,0.8065000716707439,10.0,3477.6786293824302,0.5,3857,1375574.8044570761,5689867.414504073,100.00366950688925
418507,2500,2500,2500,539,539,457,457.46,451.89,531.89,1,45.432515,12.357314,0.0,170126,14470600,7,1375609.9020525906,5689871.076180193,1375609.497249008,5689871.570477623,0.6389020971882153,10.0,3477.6786293824302,0.5,3857,1375572.7635658616,5689867.414504073,102.04456072131556
419932,2500,2500,2500,2500,2500,453,456.32,451.61,531.61,1,45.432515,12.357284,0.0,170126,14470800,7,1375606.5624678668,5689871.076180193,1375606.5021447246,5689871.40408294,0.3334052986761451,10.0,3477.6786293824302,0.5,3857,1375570.722674647,5689867.414504073,104.08545193574187
421454,2500,675,2500,2500,675,453,455.63,451.33,531.33,1,45.432518,12.357269,0.0,170126,14470900,7,1375604.892675505,5689871.552074769,1375605.0045925828,5689871.320885599,0.2568537805664296,10.0,3477.6786293824302,0.5,3857,1375568.6817834328,5689867.414504073,106.12634315016818
422911,2500,625,2500,2500,625,459,455.83,451.04,531.04,1,45.432521,12.357257,0.0,170126,14471100,7,1375603.5568416154,5689872.027969372,1375603.507040441,5689871.237688257,0.7918487215667254,10.0,3477.6786293824302,0.5,3857,1375566.6408922183,5689867.414504073,108.16723436459449
424373,2500,2500,2500,2500,2500,463,456.76,450.76,530.76,1,45.432531,12.357231,0.0,170126,14471200,7,1375600.6625348548,5689873.614284894,1375600.5119361577,5689871.071293575,2.5474467255471995,10.0,3477.6786293824302,0.5,3857,1375564.6000010038,5689867.414504073,110.2081255790208
425807,2500,685,671,2500,671,468,460.47,450.51,530.51,1,45.432532,12.357207,3.02,170126,14471300,7,1375597.9908670755,5689873.772916463,1375597.520055821,5689870.868707856,2.9421235308267164,10.0,3477.6786293824302,0.5,3857,1375562.5591097896,5689867.414504073,112.24901679344711
427306,2500,2500,2500,2500,2500,448,459.11,450.27,530.27,1,45.432533,12.357159,3.52,170126,14471500,7,1375592.6475315175,5689873.931548033,1375593.054022976,5689870.320247682,3.634105877875188,10.0,3477.6786293824302,0.5,3857,1375560.5306436522,5689867.23966997,114.28990800787342
428767,2500,401,2500,2500,401,461,458.78,450.02,530.02,1,45.432536,12.357125,4.94,170126,14471600,7,1375588.862668831,5689874.407442761,1375589.5804418745,5689869.893667547,4.570488466362447,10.0,3477.6786293824302,0.5,3857,1375558.5102644279,5689866.951044367,116.33079922229973
430224,2500,2500,683,1041,683,459,459.5,449.77,529.77,1,45.432552,12.35708,2.37,170126,14471800,7,1375583.853291745,5689876.945548408,1375585.120010384,5689869.311413982,7.738513070445056,10.0,3477.6786293824302,0.5,3857,1375556.4898852035,5689866.662418763,118.37169043672604
431733,2500,2500,684,2500,684,455,458.33,449.53,529.53,1,45.432561,12.357057,1.41,170126,14471900,7,1375581.292943457,5689878.373233148,1375582.183909832,5689868.696881308,9.717283880118725,10.0,3477.6786293824302,0.5,3857,1375554.4695059792,5689866.37379316,120.41258165115237
433177,2500,2500,2500,1158,1158,459,456.89,449.27,529.27,1,45.432577,12.357003,3.54,170126,14472100,7,1375575.281690954,5689880.911339919,1375577.290408912,5689867.672660186,13.390204961487443,10.0,3477.6786293824302,0.5,3857,1375552.4387615295,5689866.175936361,122.45347286557868
434550,2500,2500,2500,2500,2500,453,455.66,449.0,529.0,1,45.432586,12.356972,2.93,170126,14472200,7,1375571.8307867397,5689882.3390252935,1375572.3175976835,5689867.414504073,14.932458557335917,10.0,3477.6786293824302,0.5,3857,1375550.405326407,5689866.001641922,124.49436408000498
436042,2500,597,2500,1175,597,460,455.73,448.74,528.74,1,45.4326,12.356919,0.0,170126,14472400,7,1375565.9308537273,5689884.559869662,1375567.3180596884,5689867.414504073,17.201392431119444,10.0,3477.6786293824302,0.5,3857,1375548.3718912844,5689865.827347483,126.5352552944313
437581,2500,787,2500,1131,787,453,455.35,448.47,528.47,1,45.432604,12.356896,0.0,170126,14472500,7,1375563.3705054391,5689885.194396725,1375563.818383092,5689867.414504073,17.785532803915615,10.0,3477.6786293824302,0.5,3857,1375546.3384180064,5689865.6536603775,128.5761465088576
439092,2500,516,2500,852,516,460,455.49,448.21,528.21,1,45.432608,12.356849,0.0,170126,14472700,7,1375558.1384893716,5689885.8289238345,1375559.8382077592,5689867.140750556,18.76531009800686,10.0,3477.6786293824302,0.5,3857,1375544.2991575485,5689865.572089959,130.61703772328391
440506,2500,675,2500,2500,675,455,455.41,447.95,527.95,1,45.432612,12.356824,0.0,170126,14472800,7,1375555.3555021018,5689886.463450988,1375555.3838466632,5689866.504413257,19.95905785703561,10.0,3477.6786293824302,0.5,3857,1375542.2598970903,5689865.490519541,132.65792893771024
441986,2500,2500,2500,2500,2500,449,454.74,447.69,527.69,1,45.432624,12.356772,3.11,170126,14473000,7,1375549.5668885806,5689888.367032718,1375550.4111729714,5689866.002143055,22.380820042122306,10.0,3477.6786293824302,0.5,3857,1375540.220636632,5689865.408949123,134.69882015213653
443429,2500,915,2500,2500,915,452,454.58,447.42,527.42,1,45.432618,12.356727,0.43,170126,14473100,7,1375544.557511495,5689887.415241802,1375544.927704763,5689865.597231848,21.82115032270152,10.0,3477.6786293824302,0.5,3857,1375538.181376174,5689865.327378704,136.73971136656286
444893,2500,866,2500,550,550,458,455.28,447.16,527.16,1,45.432623,12.356659,3.43,170126,14473300,7,1375536.9877861212,5689888.208400892,1375539.432607289,5689865.377427949,22.961499865796867,10.0,3477.6786293824302,0.5,3857,1375536.142115716,5689865.245808286,138.78060258098915
446394,2500,2500,2500,653,653,454,455.17,446.91,526.91,1,45.432626,12.356613,3.37,170126,14473400,7,1375531.8670895444,5689888.684296379,1375534.437064131,5689865.177606222,23.6467598519614,10.0,3477.6786293824302,0.5,3857,1375534.102855258,5689865.164237868,140.82149379541548
447862,2500,1242,1093,2500,1093,454,455.31,446.66,526.66,1,45.432626,12.356581,3.65,170126,14473500,7,1375528.3048658392,5689888.684296379,1375529.4416157254,5689864.975566876,23.735965430926257,10.0,3477.6786293824302,0.5,3857,1375532.0635947997,5689865.0826674495,142.86238500984177
449379,2500,599,2500,2500,599,460,456.71,446.41,526.41,1,45.432623,12.356514,3.59,170126,14473700,7,1375520.846459956,5689888.208400892,1375524.447303172,5689864.74708225,23.736038934149384,10.0,3477.6786293824302,0.5,3857,1375530.0243343418,5689865.001097031,144.9032762242681
450873,2500,752,2500,504,504,457,457.21,446.18,526.18,1,45.432623,12.356492,0.0,170126,14473800,7,1375518.3974311585,5689888.208400892,1375520.4522871322,5689864.555014171,23.742475365136865,10.0,3477.6786293824302,0.5,3857,1375527.9855074116,5689864.909380135,146.9441674386944
452394,2500,749,2500,1170,749,455,456.43,445.95,525.95,1,45.432623,12.356467,0.0,170126,14474000,7,1375515.614443889,5689888.208400892,1375516.9566480974,5689864.386954602,23.85922914714663,10.0,3477.6786293824302,0.5,3857,1375525.9467212944,5689864.816708039,148.98505865312072
453876,2500,596,560,899,560,457,456.37,445.71,525.71,1,45.432622,12.356448,0.0,170126,14474200,7,1375513.4993735636,5689888.049769069,1375514.4597630724,5689864.266912052,23.80224014423109,10.0,3477.6786293824302,0.5,3857,1375523.9080697864,5689864.721157568,151.025949867547
455386,2500,2500,973,596,596,454,455.95,445.47,525.47,1,45.432617,12.356436,0.0,170126,14474300,7,1375512.163539674,5689887.256609993,1375512.4622550523,5689864.170878013,23.08766449747282,10.0,3477.6786293824302,0.5,3857,1375521.8695331393,5689864.623150998,153.06684108197334
456838,2500,914,2500,2500,914,450,454.63,445.23,525.23,1,45.432613,12.356405,6.02,170126,14474400,7,1375508.7126354596,5689886.622082784,1375507.967862008,5689863.954801424,22.679513480718978,10.0,3477.6786293824302,0.5,3857,1375519.8309964922,5689864.525144429,155.10773229639966
458311,2500,2500,2500,2500,2500,452,453.12,444.98,524.98,1,45.432608,12.356332,6.28,170126,14474600,7,1375500.5863126316,5689885.8289238345,1375502.974091958,5689863.7147163255,22.242744072204488,10.0,3477.6786293824302,0.5,3857,1375517.792459845,5689864.427137859,157.14862351082596
459768,2500,1103,2500,2500,1103,454,453.18,444.73,524.73,1,45.432601,12.356307,3.35,170126,14474700,7,1375497.8033253616,5689884.718501424,1375497.985144962,5689863.39165184,21.32762461141989,10.0,3477.6786293824302,0.5,3857,1375515.753923198,5689864.329131289,159.18951472525228
461266,2500,2500,889,2500,889,451,452.63,444.47,524.47,1,45.432591,12.356234,3.82,170126,14474900,7,1375489.677002534,5689883.132183934,1375492.9971874335,5689863.051563826,20.353253589000428,10.0,3477.6786293824302,0.5,3857,1375513.7153865509,5689864.23112472,161.23040593967858
462725,2500,2500,2500,773,773,454,452.88,444.22,524.22,1,45.43259,12.356219,0.0,170126,14475000,7,1375488.0072101718,5689882.973552199,1375489.5028675322,5689862.859023607,20.17005828964983,10.0,3477.6786293824302,0.5,3857,1375511.676849904,5689864.13311815,163.2712971541049
464164,2500,1050,37,810,37,450,452.41,443.97,523.97,1,45.432589,12.35621,0.0,170126,14475200,7,1375487.005334755,5689882.814920469,1375487.50581642,5689862.753915654,20.067246849271367,10.0,3477.6786293824302,0.5,3857,1375509.638313257,5689864.035111581,165.3121883685312
465644,2500,2500,1169,2500,1169,452,452.7,443.72,523.72,1,45.432585,12.35619,5.87,170126,14475300,7,1375484.778944939,5689882.180393574,1375483.5112650157,5689862.593293331,19.62807958831721,10.0,3477.6786293824302,0.5,3857,1375507.5997766098,5689863.937105011,167.35307958295752
467161,2500,2500,1265,740,740,455,453.34,443.47,523.47,1,45.432573,12.356135,6.96,170126,14475500,7,1375478.6563729453,5689880.27681316,1375478.5146967492,5689862.765588788,17.51179748425048,10.0,3477.6786293824302,0.5,3857,1375505.5612399627,5689863.839098441,169.39397079738382
468652,2500,884,2500,752,752,454,453.24,443.23,523.23,1,45.432573,12.356121,3.06,170126,14475600,7,1375477.0979000742,5689880.27681316,1375477.0157262692,5689862.817277426,17.459729109409118,10.0,3477.6786293824302,0.5,3857,1375503.5227033156,5689863.741091872,171.43486201181014
470156,2500,2500,2500,2500,2500,447,452.55,442.99,522.99,1,45.432571,12.356078,4.0,170126,14475800,7,1375472.31116197,5689879.959549796,1375472.5188148296,5689862.972343338,16.988475592609905,10.0,3477.6786293824302,0.5,3857,1375501.4849114064,5689863.6302722795,173.47575322623644
471623,2500,2500,2500,2500,2500,446,451.88,442.75,522.75,1,45.432569,12.356057,4.24,170126,14475900,7,1375469.9734526635,5689879.642286444,1375471.5195011764,5689863.0068024285,16.70717194609973,10.0,3477.6786293824302,0.5,3857,1375499.4487475234,5689863.491442923,175.51664444066276
473085,2500,2500,984,859,859,451,451.68,442.5,522.5,1,45.432575,12.356021,2.3,170126,14480100,7,1375465.965950995,5689880.594076534,1375468.5524417884,5689862.588169863,18.19072867367664,10.0,3477.6786293824302,0.5,3857,1375497.41258364,5689863.352613568,177.55753565508908
474536,2500,2500,2500,867,867,450,450.34,442.25,522.25,1,45.432578,12.356004,3.54,170126,14480200,7,1375464.0735196513,5689881.069971616,1375466.575881046,5689862.284083595,18.95181788952521,10.0,3477.6786293824302,0.5,3857,1375495.376419757,5689863.213784212,179.59842686951538
476019,2500,2500,105,2500,105,446,449.81,441.99,521.99,1,45.432586,12.355977,3.22,170126,14480400,7,1375461.0678934,5689882.3390252935,1375462.590864972,5689861.996906935,20.399049529559143,10.0,3477.6786293824302,0.5,3857,1375493.3402558737,5689863.074954856,181.6393180839417
477455,2500,2500,462,2500,462,444,448.14,441.73,521.73,1,45.432586,12.355968,2.98,170126,14480500,7,1375460.066017983,5689882.3390252935,1375461.0925506202,5689861.928801738,20.436021991839592,10.0,3477.6786293824302,0.5,3857,1375491.303026281,5689862.953768805,183.680209298368
478899,2500,2500,375,297,297,446,448.07,441.46,521.46,1,45.432588,12.355957,0.0,170126,14480700,7,1375458.841503584,5689882.656288742,1375460.5947556356,5689861.889241045,20.84092519047995,10.0,3477.6786293824302,0.5,3857,1375489.2649559267,5689862.846501944,185.72110051279432
480396,2500,2500,428,2500,428,443,446.47,441.19,521.19,1,45.432588,12.355947,0.0,170126,14480800,7,1375457.7283086765,5689882.656288742,1375460.1003331486,5689861.815077673,20.975761700937408,10.0,3477.6786293824302,0.5,3857,1375487.2268855723,5689862.739235083,187.76199172722062
481834,2500,859,569,2500,569,447,447.08,440.91,520.91,1,45.432583,12.355934,1.87,170126,14480900,7,1375456.281155296,5689881.863130144,1375459.1114881744,5689861.666750927,20.3937372174142,10.0,3477.6786293824302,0.5,3857,1375485.1888152177,5689862.631968222,189.80288294164694
483314,2500,2500,470,2500,470,444,446.74,440.64,520.64,1,45.432581,12.355904,4.0,170126,14481100,7,1375452.941570572,5689881.545866725,1375455.6477199483,5689861.168432778,20.556338650706667,10.0,3477.6786293824302,0.5,3857,1375483.150010784,5689862.605750374,191.84377415607324
484817,2500,2500,463,2500,463,441,446.31,440.37,520.37,1,45.432581,12.35589,0.0,170126,14481200,7,1375451.383097701,5689881.545866725,1375454.158542305,5689860.98973146,20.74265628576141,10.0,3477.6786293824302,0.5,3857,1375481.1103318601,5689862.676084129,193.88466537049956
486261,2500,2500,2500,2500,2500,441,445.96,440.1,520.1,1,45.432581,12.355873,0.0,170126,14481400,7,1375449.4906663576,5689881.545866725,1375452.1729721136,5689860.751463037,20.96668759986722,10.0,3477.6786293824302,0.5,3857,1375479.0706529366,5689862.746417886,195.92555658492586
487740,2500,2500,2500,2500,2500,442,445.45,439.82,519.82,1,45.432581,12.355861,0.0,170126,14481500,7,1375448.154832468,5689881.545866725,1375450.68379447,5689860.57276172,21.125027393083425,10.0,3477.6786293824302,0.5,3857,1375477.0309740128,5689862.816751641,197.96644779935218
489139,2500,2500,2500,2500,2500,444,445.06,439.55,519.55,1,45.43258,12.355846,0.0,170126,14481700,7,1375446.485040106,5689881.387235019,1375448.6982242786,5689860.334493297,21.16875334551648,10.0,3477.6786293824302,0.5,3857,1375474.991295089,5689862.887085398,200.0073390137785
490555,2500,2500,450,2500,450,441,445.22,439.28,519.28,1,45.43258,12.355841,0.0,170126,14481800,7,1375445.928442652,5689881.387235019,1375449.1946168265,5689860.394060403,21.245735435744248,10.0,3477.6786293824302,0.5,3857,1375472.9516161655,5689862.957419153,202.0482302282048
492004,2500,2500,2500,2500,2500,441,445.96,439.01,519.01,1,45.432598,12.355834,1.5,170126,14482000,7,1375445.149206217,5689884.242606148,1375447.209046635,5689860.15579198,24.17472976700476,10.0,3477.6786293824302,0.5,3857,1375470.9164269953,5689862.951859894,204.08912144263113
493440,2500,2500,2500,2500,2500,441,445.71,438.75,518.75,1,45.432606,12.35583,4.54,170126,14482100,7,1375444.7039282531,5689885.511660273,1375447.705439183,5689860.215359085,25.47374965828449,10.0,3477.6786293824302,0.5,3857,1375468.899267881,5689862.641527723,206.13001265705742
494925,2500,2500,550,2500,550,447,446.1,438.48,518.48,1,45.432603,12.355814,0.0,170126,14482300,7,1375442.9228164009,5689885.035764955,1375445.2230094883,5689859.922086278,25.2187974521278,10.0,3477.6786293824302,0.5,3857,1375466.8821087666,5689862.331195551,208.17090387148374
496401,2500,2500,642,2500,642,450,445.83,438.22,518.22,1,45.432603,12.355807,0.0,170126,14482400,7,1375442.1435799652,5689885.035764955,1375444.2266732545,5689859.837651004,25.28407056497126,10.0,3477.6786293824302,0.5,3857,1375464.8570947389,5689862.099917379,210.21179508591004
497882,716,2500,480,2500,480,448,446.2,437.97,517.97,1,45.432607,12.355784,2.09,170126,14482600,7,1375439.5832316768,5689885.670292052,1375441.7358326695,5689859.626562819,26.132537638441136,10.0,3477.6786293824302,0.5,3857,1375462.8183086216,5689862.007245284,212.25268630033636
499332,2500,2500,2500,2500,2500,440,446.02,437.71,517.71,1,45.432606,12.355776,1.72,170126,14482700,7,1375438.6926757505,5689885.511660273,1375440.7394964355,5689859.542127544,26.05006919543232,10.0,3477.6786293824302,0.5,3857,1375460.7795225044,5689861.914573187,214.29357751476266
500735,2500,2500,2500,2500,2500,446,445.59,437.46,517.46,1,45.432605,12.355769,0.0,170126,14482800,7,1375437.913439315,5689885.3530285,1375440.2413283186,5689859.499909908,25.957711921316434,10.0,3477.6786293824302,0.5,3857,1375458.760982092,5689861.614175014,216.33446872918898
502211,2500,2500,460,2500,460,446,445.79,437.21,517.21,1,45.432603,12.355749,0.0,170126,14483000,7,1375435.687049499,5689885.035764955,1375437.750487734,5689859.288821722,25.82949599144251,10.0,3477.6786293824302,0.5,3857,1375456.7426705777,5689861.311428287,218.3753599436153
503646,2500,2500,499,2500,499,449,446.64,436.96,516.96,1,45.432599,12.355733,2.33,170126,14483100,8,1375433.9059376465,5689884.401237903,1375436.255983383,5689859.162168811,25.348241035590597,10.0,3477.6786293824302,0.5,3857,1375454.7178578516,5689861.056849326,220.4162511580416
505124,2500,2500,411,2500,411,441,446.38,436.72,516.72,1,45.432595,12.355686,3.43,170126,14483300,8,1375428.6739215793,5689883.766710896,1375432.2724524783,5689858.8120929655,25.212742427041604,10.0,3477.6786293824302,0.5,3857,1375452.6915042351,5689860.813686891,222.45714237246793
506541,2500,2500,2500,2500,2500,447,446.18,436.47,516.47,1,45.432592,12.35566,4.83,170126,14483400,8,1375425.7796148187,5689883.29081567,1375427.8693853312,5689857.885131462,25.49148742024453,10.0,3477.6786293824302,0.5,3857,1375450.6651506184,5689860.570524458,224.49803358689422
507953,2500,2500,2500,2500,2500,445,446.03,436.23,516.23,1,45.432584,12.355616,2.74,170126,14483600,8,1375420.8815572234,5689882.021761857,1375422.954582569,5689857.089992617,25.017804689976977,10.0,3477.6786293824302,0.5,3857,1375448.6387970017,5689860.327362024,226.53892480132055
509447,2500,2500,491,2500,491,449,447.23,436.0,516.0,1,45.432581,12.355598,2.15,170126,14483700,8,1375418.8778063897,5689881.545866725,1375418.9554895046,5689857.15555152,24.39043891484341,10.0,3477.6786293824302,0.5,3857,1375446.612443385,5689860.08419959,228.57981601574684
510891,2500,2500,580,2500,580,451,448.06,435.77,515.77,1,45.432581,12.355551,4.04,170126,14483900,8,1375413.6457903222,5689881.545866725,1375413.9566231745,5689857.237500148,24.310353817061408,10.0,3477.6786293824302,0.5,3857,1375444.5833429156,5689859.867877246,230.62070723017317
512363,2500,2500,2500,2500,2500,448,447.23,435.54,515.54,1,45.432575,12.355534,2.44,170126,14484000,8,1375411.7533589783,5689880.594076534,1375411.4571900095,5689857.278474462,23.31748305496299,10.0,3477.6786293824302,0.5,3857,1375442.5497411424,5689859.695538113,232.66159844459946
513840,2500,2500,593,2500,593,453,447.81,435.32,515.32,1,45.432567,12.355511,3.7,170126,14484100,8,1375409.1930106904,5689879.325023104,1375408.9575378112,5689857.292724933,22.033556458547483,10.0,3477.6786293824302,0.5,3857,1375440.516139369,5689859.52319898,234.7024896590258
515264,2500,2500,2500,2500,2500,447,447.41,435.1,515.1,1,45.432556,12.355473,2.56,170126,14484300,8,1375404.9628700402,5689877.58007493,1375404.9579074152,5689857.2927249335,20.2873506031275,10.0,3477.6786293824302,0.5,3857,1375438.4825375958,5689859.350859846,236.74338087345208
516735,2500,2500,465,2500,465,444,447.37,434.88,514.88,1,45.432552,12.355448,4.22,170126,14484400,8,1375402.1798827704,5689876.945548408,1375402.4581384177,5689857.2927249335,19.654793224951447,10.0,3477.6786293824302,0.5,3857,1375436.4489358226,5689859.178520713,238.7842720878784
518248,2500,1106,2500,2500,1106,446,447.46,434.66,514.66,1,45.432544,12.355399,3.78,170126,14484600,8,1375396.7252277215,5689875.676495494,1375397.958554222,5689857.292724934,18.42509468785567,10.0,3477.6786293824302,0.5,3857,1375434.4153340494,5689859.006181579,240.82516330230473
519715,2500,2500,658,2500,658,463,449.7,434.45,514.45,1,45.432537,12.355379,3.2,170126,14484700,8,1375394.4988379057,5689874.566074343,1375395.461738292,5689857.174528447,17.418181472857732,10.0,3477.6786293824302,0.5,3857,1375432.381732276,5689858.833842446,242.86605451673103
521229,2500,2500,643,2500,643,449,450.71,434.26,514.26,1,45.432532,12.355337,2.46,170126,14484900,8,1375389.8234192925,5689873.772916463,1375390.9677680528,5689856.949829934,16.86196235462779,10.0,3477.6786293824302,0.5,3857,1375430.3844393354,5689858.414616515,244.90694573115735
522722,2500,2500,735,2500,735,450,450.08,434.07,514.07,1,45.43253,12.355316,2.35,170126,14485000,8,1375387.4857099855,5689873.45565333,1375388.47111792,5689856.824997428,16.65982426506098,10.0,3477.6786293824302,0.5,3857,1375428.3873256764,5689857.994171534,246.94783694558365
524214,2500,2500,579,2500,579,453,450.43,433.88,513.88,1,45.432526,12.355286,1.61,170126,14485200,8,1375384.146125262,5689872.821127098,1375384.9758077338,5689856.650231918,16.19216551046088,10.0,3477.6786293824302,0.5,3857,1375426.390212017,5689857.5737265535,248.98872816000997
525674,2500,2500,597,2500,597,452,450.48,433.69,513.69,1,45.432524,12.355281,0.0,170126,14485300,8,1375383.589527808,5689872.503863999,1375384.4764777073,5689856.625265417,15.903351000725497,10.0,3477.6786293824302,0.5,3857,1375424.393098358,5689857.153281572,251.02961937443627
527147,2500,2500,2500,2500,2500,446,450.49,433.51,513.51,1,45.432518,12.355263,0.0,170126,14485500,8,1375381.5857769735,5689871.552074769,1375381.9798275742,5689856.50043291,15.056799078918417,10.0,3477.6786293824302,0.5,3857,1375422.3608205118,5689857.099726422,253.0705105888626
528585,2500,2500,2500,2500,2500,450,450.54,433.33,513.33,1,45.432516,12.355254,0.0,170126,14485600,8,1375380.5839015564,5689871.234811716,1375380.4818374943,5689856.425533406,14.809630012811835,10.0,3477.6786293824302,0.5,3857,1375420.3202034817,5689857.13317916,255.11140180328889
530072,2500,1272,307,550,307,454,450.42,433.14,513.14,1,45.43251,12.355212,3.15,170126,14485800,8,1375375.9084829432,5689870.283022622,1375375.4890554424,5689856.217487418,14.07178737726096,10.0,3477.6786293824302,0.5,3857,1375418.2795864516,5689857.166631898,257.1522930177152
